_time,T1--Temp_01_Lid,T1--Temp_02_SideWall,T1--Temp_03_Handle,T1--Temp_04_InnerWall,T1--Temp_05_Ambient_Temp,elapsed_minutes,Weighted_Temp,Doneness_Score
2026-03-17 08:42:12.893000+00:00,31.685,31.386,31.791,31.357,31.245,0.79625,31.4284,0.26674423678277787
2026-03-17 08:42:13.424000+00:00,31.685,31.386,31.791,31.357,31.245,0.8050999999999999,31.4284,0.26674423678277787
2026-03-17 08:42:13.994000+00:00,31.683,31.386,32.312,31.365,31.226,0.8146,31.4328,0.3006950300985855
2026-03-17 08:42:14.519000+00:00,31.683,31.386,32.312,31.365,31.226,0.82335,31.4328,0.3006950300985855
2026-03-17 08:42:15.033000+00:00,31.683,31.386,32.312,31.365,31.226,0.8319166666666666,31.4328,0.3006950300985855
2026-03-17 08:42:15.543000+00:00,31.683,31.386,32.312,31.365,31.226,0.8404166666666666,31.4328,0.3006950300985855
2026-03-17 08:42:16.053000+00:00,31.669,31.41,31.902,31.348,31.194,0.8489166666666667,31.424599999999998,0.33514519082638
2026-03-17 08:42:16.623000+00:00,31.669,31.41,31.902,31.348,31.194,0.8584166666666667,31.424599999999998,0.33514519082638
2026-03-17 08:42:17.218000+00:00,31.669,31.41,31.902,31.348,31.194,0.8683333333333334,31.424599999999998,0.33514519082638
2026-03-17 08:42:17.796000+00:00,31.67,31.393,32.099,31.364,31.197,0.8779666666666667,31.431,0.3401014490647236
2026-03-17 08:42:18.308000+00:00,31.67,31.393,32.099,31.364,31.197,0.8865,31.431,0.3401014490647236
2026-03-17 08:42:18.818000+00:00,31.67,31.393,32.099,31.364,31.197,0.895,31.431,0.3401014490647236
2026-03-17 08:42:19.332000+00:00,31.67,31.393,32.099,31.364,31.197,0.9035666666666666,31.431,0.3401014490647236
2026-03-17 08:42:19.839000+00:00,31.649,31.403,32.069,31.342,31.224,0.9120166666666666,31.415599999999998,0.278585553099915
2026-03-17 08:42:20.355000+00:00,31.649,31.403,32.069,31.342,31.224,0.9206166666666667,31.415599999999998,0.278585553099915
2026-03-17 08:42:20.870000+00:00,31.649,31.403,32.069,31.342,31.224,0.9292,31.415599999999998,0.278585553099915
2026-03-17 08:42:21.411000+00:00,31.649,31.403,32.069,31.342,31.224,0.9382166666666667,31.415599999999998,0.278585553099915
2026-03-17 08:42:22.093000+00:00,31.651,31.409,32.214,31.344,31.213,0.9495833333333333,31.418400000000002,0.29860293369386787
2026-03-17 08:42:22.680000+00:00,31.651,31.409,32.214,31.344,31.213,0.9593666666666666,31.418400000000002,0.29860293369386787
2026-03-17 08:42:23.250000+00:00,31.651,31.409,32.214,31.344,31.213,0.9688666666666667,31.418400000000002,0.29860293369386787
2026-03-17 08:42:23.834000+00:00,31.651,31.409,32.214,31.344,31.213,0.9786,31.418400000000002,0.29860293369386787
2026-03-17 08:42:24.349000+00:00,31.654,31.409,32.053,31.35,31.213,0.9871833333333334,31.4226,0.3047087385697853
2026-03-17 08:42:24.918000+00:00,31.654,31.409,32.053,31.35,31.213,0.9966666666666666,31.4226,0.3047087385697853
2026-03-17 08:42:25.475000+00:00,31.654,31.409,32.053,31.35,31.213,1.00595,31.4226,0.3047087385697853
2026-03-17 08:42:25.988000+00:00,31.638,31.448,32.524,31.346,31.192,1.0145,31.4248,0.3383327520055822
2026-03-17 08:42:26.512000+00:00,31.638,31.448,32.524,31.346,31.192,1.0232333333333332,31.4248,0.3383327520055822
2026-03-17 08:42:27.066000+00:00,31.638,31.448,32.524,31.346,31.192,1.0324666666666666,31.4248,0.3383327520055822
2026-03-17 08:42:27.639000+00:00,31.638,31.448,32.524,31.346,31.192,1.0420166666666666,31.4248,0.3383327520055822
2026-03-17 08:42:28.239000+00:00,31.654,31.464,32.289,31.346,31.176,1.0520166666666666,31.4312,0.370800883412766
2026-03-17 08:42:28.754000+00:00,31.654,31.464,32.289,31.346,31.176,1.0606,31.4312,0.370800883412766
2026-03-17 08:42:29.288000+00:00,31.654,31.464,32.289,31.346,31.176,1.0695000000000001,31.4312,0.370800883412766
2026-03-17 08:42:29.880000+00:00,31.654,31.464,32.289,31.346,31.176,1.0793666666666666,31.4312,0.370800883412766
2026-03-17 08:42:30.392000+00:00,31.67,31.496,32.086,31.351,31.157,1.0879,31.443799999999996,0.41660009005998566
2026-03-17 08:42:30.957000+00:00,31.67,31.496,32.086,31.351,31.157,1.0973166666666667,31.443799999999996,0.41660009005998566
2026-03-17 08:42:31.557000+00:00,31.67,31.496,32.086,31.351,31.157,1.1073166666666665,31.443799999999996,0.41660009005998566
2026-03-17 08:42:32.131000+00:00,31.677,31.498,32.421,31.343,31.16,1.1168833333333335,31.4408,0.40790238233585013
2026-03-17 08:42:32.697000+00:00,31.677,31.498,32.421,31.343,31.16,1.1263166666666666,31.4408,0.40790238233585013
2026-03-17 08:42:33.273000+00:00,31.677,31.498,32.421,31.343,31.16,1.1359166666666667,31.4408,0.40790238233585013
2026-03-17 08:42:33.866000+00:00,31.677,31.498,32.421,31.343,31.16,1.1458000000000002,31.4408,0.40790238233585013
2026-03-17 08:42:34.439000+00:00,31.664,31.497,32.531,31.351,31.176,1.1553499999999999,31.4428,0.3876554690224339
