_time,T1--Temp_01_Lid,T1--Temp_02_SideWall,T1--Temp_03_Handle,T1--Temp_04_InnerWall,T1--Temp_05_Ambient_Temp
2026-03-17T08:42:20.355Z,31.649,31.403,32.069,31.342,31.224
2026-03-17T08:42:20.87Z,31.649,31.403,32.069,31.342,31.224
2026-03-17T08:42:21.411Z,31.649,31.403,32.069,31.342,31.224
2026-03-17T08:42:22.093Z,31.651,31.409,32.214,31.344,31.213
2026-03-17T08:42:22.68Z,31.651,31.409,32.214,31.344,31.213
2026-03-17T08:42:23.25Z,31.651,31.409,32.214,31.344,31.213
2026-03-17T08:42:23.834Z,31.651,31.409,32.214,31.344,31.213
2026-03-17T08:42:24.349Z,31.654,31.409,32.053,31.35,31.213
2026-03-17T08:42:24.918Z,31.654,31.409,32.053,31.35,31.213
2026-03-17T08:42:25.475Z,31.654,31.409,32.053,31.35,31.213
2026-03-17T08:42:25.988Z,31.638,31.448,32.524,31.346,31.192
2026-03-17T08:42:26.512Z,31.638,31.448,32.524,31.346,31.192
2026-03-17T08:42:27.066Z,31.638,31.448,32.524,31.346,31.192
2026-03-17T08:42:27.639Z,31.638,31.448,32.524,31.346,31.192
2026-03-17T08:42:28.239Z,31.654,31.464,32.289,31.346,31.176
2026-03-17T08:42:28.754Z,31.654,31.464,32.289,31.346,31.176
2026-03-17T08:42:29.288Z,31.654,31.464,32.289,31.346,31.176
2026-03-17T08:42:29.88Z,31.654,31.464,32.289,31.346,31.176
2026-03-17T08:42:30.392Z,31.67,31.496,32.086,31.351,31.157
2026-03-17T08:42:30.957Z,31.67,31.496,32.086,31.351,31.157
2026-03-17T08:42:31.557Z,31.67,31.496,32.086,31.351,31.157
2026-03-17T08:42:32.131Z,31.677,31.498,32.421,31.343,31.16
2026-03-17T08:42:32.697Z,31.677,31.498,32.421,31.343,31.16
2026-03-17T08:42:33.273Z,31.677,31.498,32.421,31.343,31.16
2026-03-17T08:42:33.866Z,31.677,31.498,32.421,31.343,31.16
2026-03-17T08:42:34.439Z,31.664,31.497,32.531,31.351,31.176
2026-03-17T08:42:34.995Z,31.664,31.497,32.531,31.351,31.176
2026-03-17T08:42:35.508Z,31.664,31.497,32.531,31.351,31.176
2026-03-17T08:42:36.025Z,31.664,31.497,32.531,31.351,31.176
2026-03-17T08:42:36.538Z,31.628,31.526,32.148,31.33,31.156
2026-03-17T08:42:37.046Z,31.628,31.526,32.148,31.33,31.156
2026-03-17T08:42:37.612Z,31.628,31.526,32.148,31.33,31.156
2026-03-17T08:42:38.174Z,31.641,31.526,32.212,31.327,31.164
2026-03-17T08:42:38.68Z,31.641,31.526,32.212,31.327,31.164
2026-03-17T08:42:39.191Z,31.641,31.526,32.212,31.327,31.164
2026-03-17T08:42:39.704Z,31.641,31.526,32.212,31.327,31.164
2026-03-17T08:42:40.216Z,31.628,31.545,32.238,31.322,31.131
2026-03-17T08:42:40.731Z,31.628,31.545,32.238,31.322,31.131
2026-03-17T08:42:41.32Z,31.628,31.545,32.238,31.322,31.131
2026-03-17T08:42:41.89Z,31.628,31.545,32.238,31.322,31.131
2026-03-17T08:42:42.471Z,31.612,31.523,32.642,31.308,31.147
2026-03-17T08:42:43.054Z,31.612,31.523,32.642,31.308,31.147
2026-03-17T08:42:43.642Z,31.612,31.523,32.642,31.308,31.147
2026-03-17T08:42:44.175Z,31.612,31.523,32.642,31.308,31.147
2026-03-17T08:42:44.725Z,31.604,31.531,32.634,31.318,31.131
2026-03-17T08:42:45.254Z,31.604,31.531,32.634,31.318,31.131
2026-03-17T08:42:45.845Z,31.604,31.531,32.634,31.318,31.131
2026-03-17T08:42:46.36Z,31.601,31.557,32.567,31.301,31.123
2026-03-17T08:42:46.874Z,31.601,31.557,32.567,31.301,31.123
2026-03-17T08:42:47.385Z,31.601,31.557,32.567,31.301,31.123
2026-03-17T08:42:47.957Z,31.601,31.557,32.567,31.301,31.123
2026-03-17T08:42:48.525Z,31.58,31.578,33.247,31.287,31.131
2026-03-17T08:42:49.095Z,31.58,31.578,33.247,31.287,31.131
2026-03-17T08:42:49.681Z,31.58,31.578,33.247,31.287,31.131
2026-03-17T08:42:50.253Z,31.58,31.578,33.247,31.287,31.131
2026-03-17T08:42:50.771Z,31.567,31.585,32.83,31.271,31.124
2026-03-17T08:42:51.28Z,31.567,31.585,32.83,31.271,31.124
2026-03-17T08:42:51.792Z,31.567,31.585,32.83,31.271,31.124
2026-03-17T08:42:52.301Z,31.567,31.585,32.83,31.271,31.124
2026-03-17T08:42:52.813Z,31.565,31.59,33.134,31.289,31.088
2026-03-17T08:42:53.324Z,31.565,31.59,33.134,31.289,31.088
2026-03-17T08:42:53.841Z,31.565,31.59,33.134,31.289,31.088
2026-03-17T08:42:54.353Z,31.565,31.59,33.134,31.289,31.088
2026-03-17T08:42:54.87Z,31.549,31.606,32.838,31.27,31.072
2026-03-17T08:42:55.378Z,31.549,31.606,32.838,31.27,31.072
2026-03-17T08:42:55.887Z,31.549,31.606,32.838,31.27,31.072
2026-03-17T08:42:56.396Z,31.549,31.606,32.838,31.27,31.072
2026-03-17T08:42:56.912Z,31.567,31.63,32.962,31.289,31.079
2026-03-17T08:42:57.423Z,31.567,31.63,32.962,31.289,31.079
2026-03-17T08:42:57.934Z,31.567,31.63,32.962,31.289,31.079
2026-03-17T08:42:58.444Z,31.567,31.63,32.962,31.289,31.079
2026-03-17T08:42:58.954Z,31.559,31.667,33.316,31.292,31.089
2026-03-17T08:42:59.471Z,31.559,31.667,33.316,31.292,31.089
2026-03-17T08:43:00.044Z,31.559,31.667,33.316,31.292,31.089
2026-03-17T08:43:00.612Z,31.57,31.704,33.099,31.281,31.084
2026-03-17T08:43:01.212Z,31.57,31.704,33.099,31.281,31.084
2026-03-17T08:43:01.783Z,31.57,31.704,33.099,31.281,31.084
2026-03-17T08:43:02.338Z,31.57,31.704,33.099,31.281,31.084
2026-03-17T08:43:02.849Z,31.58,31.717,33.049,31.3,31.1
2026-03-17T08:43:03.424Z,31.58,31.717,33.049,31.3,31.1
2026-03-17T08:43:03.981Z,31.58,31.717,33.049,31.3,31.1
2026-03-17T08:43:04.489Z,31.58,31.717,33.049,31.3,31.1
2026-03-17T08:43:05.003Z,31.573,31.736,32.859,31.3,31.067
2026-03-17T08:43:05.575Z,31.573,31.736,32.859,31.3,31.067
2026-03-17T08:43:06.121Z,31.573,31.736,32.859,31.3,31.067
2026-03-17T08:43:06.643Z,31.573,31.736,32.859,31.3,31.067
2026-03-17T08:43:07.15Z,31.551,31.751,32.981,31.285,31.083
2026-03-17T08:43:07.663Z,31.551,31.751,32.981,31.285,31.083
2026-03-17T08:43:08.176Z,31.551,31.751,32.981,31.285,31.083
2026-03-17T08:43:08.689Z,31.551,31.751,32.981,31.285,31.083
2026-03-17T08:43:09.201Z,31.538,31.762,33.361,31.285,31.069
2026-03-17T08:43:09.711Z,31.538,31.762,33.361,31.285,31.069
2026-03-17T08:43:10.226Z,31.538,31.762,33.361,31.285,31.069
2026-03-17T08:43:10.733Z,31.538,31.762,33.361,31.285,31.069
2026-03-17T08:43:11.302Z,31.554,31.775,33.53,31.285,31.077
2026-03-17T08:43:11.86Z,31.554,31.775,33.53,31.285,31.077
2026-03-17T08:43:12.373Z,31.554,31.775,33.53,31.285,31.077
2026-03-17T08:43:12.891Z,31.549,31.825,33.187,31.285,31.101
2026-03-17T08:43:13.399Z,31.549,31.825,33.187,31.285,31.101
2026-03-17T08:43:13.91Z,31.549,31.825,33.187,31.285,31.101
2026-03-17T08:43:14.425Z,31.549,31.825,33.187,31.285,31.101
2026-03-17T08:43:14.933Z,31.544,31.849,33.092,31.296,31.069
2026-03-17T08:43:15.443Z,31.544,31.849,33.092,31.296,31.069
2026-03-17T08:43:15.958Z,31.544,31.849,33.092,31.296,31.069
2026-03-17T08:43:16.47Z,31.544,31.849,33.092,31.296,31.069
2026-03-17T08:43:17.025Z,31.546,31.862,33.707,31.304,31.072
2026-03-17T08:43:17.598Z,31.546,31.862,33.707,31.304,31.072
2026-03-17T08:43:18.169Z,31.546,31.862,33.707,31.304,31.072
2026-03-17T08:43:18.72Z,31.546,31.862,33.707,31.304,31.072
2026-03-17T08:43:19.24Z,31.546,31.884,33.845,31.301,31.08
2026-03-17T08:43:19.747Z,31.546,31.884,33.845,31.301,31.08
2026-03-17T08:43:20.259Z,31.546,31.884,33.845,31.301,31.08
2026-03-17T08:43:20.772Z,31.546,31.884,33.845,31.301,31.08
2026-03-17T08:43:21.343Z,31.551,31.915,33.71,31.277,31.072
2026-03-17T08:43:21.901Z,31.551,31.915,33.71,31.277,31.072
2026-03-17T08:43:22.407Z,31.551,31.915,33.71,31.277,31.072
2026-03-17T08:43:22.946Z,31.551,31.915,33.71,31.277,31.072
2026-03-17T08:43:23.537Z,31.554,31.952,33.974,31.291,31.072
2026-03-17T08:43:24.053Z,31.554,31.952,33.974,31.291,31.072
2026-03-17T08:43:24.557Z,31.554,31.952,33.974,31.291,31.072
2026-03-17T08:43:25.123Z,31.541,31.973,33.681,31.283,31.101
2026-03-17T08:43:25.785Z,31.541,31.973,33.681,31.283,31.101
2026-03-17T08:43:26.352Z,31.541,31.973,33.681,31.283,31.101
2026-03-17T08:43:26.915Z,31.541,31.973,33.681,31.283,31.101
2026-03-17T08:43:27.427Z,31.554,32.026,33.565,31.309,31.106
2026-03-17T08:43:27.998Z,31.554,32.026,33.565,31.309,31.106
2026-03-17T08:43:28.568Z,31.554,32.026,33.565,31.309,31.106
2026-03-17T08:43:29.135Z,31.554,32.047,34.405,31.288,31.088
2026-03-17T08:43:29.68Z,31.554,32.047,34.405,31.288,31.088
2026-03-17T08:43:30.192Z,31.554,32.047,34.405,31.288,31.088
2026-03-17T08:43:30.698Z,31.554,32.047,34.405,31.288,31.088
2026-03-17T08:43:31.267Z,31.544,32.084,34.238,31.307,31.072
2026-03-17T08:43:31.824Z,31.544,32.084,34.238,31.307,31.072
2026-03-17T08:43:32.34Z,31.544,32.084,34.238,31.307,31.072
2026-03-17T08:43:32.853Z,31.544,32.084,34.238,31.307,31.072
2026-03-17T08:43:33.366Z,31.559,32.095,33.852,31.288,31.096
2026-03-17T08:43:33.88Z,31.559,32.095,33.852,31.288,31.096
2026-03-17T08:43:34.39Z,31.559,32.095,33.852,31.288,31.096
2026-03-17T08:43:34.903Z,31.559,32.095,33.852,31.288,31.096
2026-03-17T08:43:35.415Z,31.551,32.132,33.718,31.304,31.088
2026-03-17T08:43:35.927Z,31.551,32.132,33.718,31.304,31.088
2026-03-17T08:43:36.437Z,31.551,32.132,33.718,31.304,31.088
2026-03-17T08:43:36.951Z,31.551,32.132,33.718,31.304,31.088
2026-03-17T08:43:37.465Z,31.549,32.171,34.154,31.309,31.088
2026-03-17T08:43:37.975Z,31.549,32.171,34.154,31.309,31.088
2026-03-17T08:43:38.482Z,31.549,32.171,34.154,31.309,31.088
2026-03-17T08:43:38.999Z,31.549,32.171,34.154,31.309,31.088
2026-03-17T08:43:39.512Z,31.557,32.19,34.389,31.301,31.091
2026-03-17T08:43:40.021Z,31.557,32.19,34.389,31.301,31.091
2026-03-17T08:43:40.613Z,31.557,32.19,34.389,31.301,31.091
2026-03-17T08:43:41.15Z,31.557,32.19,34.389,31.301,31.091
2026-03-17T08:43:41.662Z,31.557,32.245,34.346,31.304,31.106
2026-03-17T08:43:42.172Z,31.557,32.245,34.346,31.304,31.106
2026-03-17T08:43:42.684Z,31.557,32.245,34.346,31.304,31.106
2026-03-17T08:43:43.261Z,31.557,32.245,34.346,31.304,31.106
